,signals,site,timestamp,data_name
SITE_SM_solarInstPower,4143.607250976562,7da0acb7,2022-03-03 22:49:28+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-4.66666666666697,c18b6195,2022-03-03 22:49:28+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,242.17133700052892,c18b6195,2022-03-03 22:49:28+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,53.672001139322916,c18b6195,2022-03-03 22:49:28+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,1031.3333333333412,20abb173,2022-03-03 22:49:28+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-66.69001057942286,20abb173,2022-03-03 22:49:28+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,260.17199808756465,20abb173,2022-03-03 22:49:28+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-5.33333333333303,f34b386a,2022-03-03 22:49:28+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,1410.7633341471605,f34b386a,2022-03-03 22:49:28+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,816.4686726888012,f34b386a,2022-03-03 22:49:28+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,417.3333333332903,f7f9ac09,2022-03-03 22:49:28+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-40.410666910804856,f7f9ac09,2022-03-03 22:49:28+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2534.469995117187,f7f9ac09,2022-03-03 22:49:28+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-5.166666666666515,5fc96249,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-931.2368688265493,5fc96249,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4408.837691243491,5fc96249,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,82c74b9e,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-1927.8416402180994,82c74b9e,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2541.0834472656247,82c74b9e,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,b255f7ad,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,b255f7ad,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,b255f7ad,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-15.166666666666515,61bff705,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,61bff705,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,61bff705,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,1284.5000000000005,619fd2b9,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-7.0648325602213085,619fd2b9,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,667.3370797625138,619fd2b9,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-4.833333333333485,260f359a,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,359.5976618448891,260f359a,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,88.34866784413651,260f359a,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2730.666666666666,4faff963,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-14.432168324788577,4faff963,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3782.9138956705715,4faff963,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,499a251d,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,499a251d,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,499a251d,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,dfc6fdf5,2022-03-03 22:49:29+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3070.0958170572735,dfc6fdf5,2022-03-03 22:49:29+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3420.9329956054507,dfc6fdf5,2022-03-03 22:49:29+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-5.0,64e1616f,2022-03-03 22:49:30+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-227.0000457763672,64e1616f,2022-03-03 22:49:30+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1202.6950073242188,64e1616f,2022-03-03 22:49:30+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-5.0,93c8a2c1,2022-03-03 22:49:30+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,287.20500564575195,93c8a2c1,2022-03-03 22:49:30+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,162.81276221933751,93c8a2c1,2022-03-03 22:49:30+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,2230.0,eec02ec5,2022-03-03 22:49:30+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-0.659999987110495,eec02ec5,2022-03-03 22:49:30+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,-3.109999895095825,eec02ec5,2022-03-03 22:49:30+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,49b6c0dd,2022-03-03 22:49:30+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-4103.5,49b6c0dd,2022-03-03 22:49:30+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,-4748.0,49b6c0dd,2022-03-03 22:49:30+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,d0926969,2022-03-03 22:49:30+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,34.27500247955322,d0926969,2022-03-03 22:49:30+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3530.801018355053,d0926969,2022-03-03 22:49:30+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,1925.0,7435e9d3,2022-03-03 22:49:30+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-13.345015257596968,7435e9d3,2022-03-03 22:49:30+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4032.75,7435e9d3,2022-03-03 22:49:30+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2222.0000000000464,134a3fa6,2022-03-03 22:50:16+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-53.814002482092334,134a3fa6,2022-03-03 22:50:16+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3551.661938476562,134a3fa6,2022-03-03 22:50:16+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,8d9fed87,2022-03-03 22:50:16+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-1870.933333333333,8d9fed87,2022-03-03 22:50:16+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3978.9333333333334,8d9fed87,2022-03-03 22:50:16+00:00,SITE_SM_solarInstPower
SYNC_GridState,,8d9fed87,2022-03-03 22:50:16+00:00,SYNC_GridState
SITE_SM_batteryInstPower,-2.666666666666515,5688ed10,2022-03-03 22:50:16+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-13.107998275756877,5688ed10,2022-03-03 22:50:16+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,173.49533182779956,5688ed10,2022-03-03 22:50:16+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,07333ad0,2022-03-03 22:50:16+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,474.36532770792576,07333ad0,2022-03-03 22:50:16+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,146.99266510009832,07333ad0,2022-03-03 22:50:16+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,38c8ae33,2022-03-03 22:50:16+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3450.0512898762877,38c8ae33,2022-03-03 22:50:16+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5453.510042317708,38c8ae33,2022-03-03 22:50:16+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-12.666666666666515,adc42b19,2022-03-03 22:50:16+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2874.704667154948,adc42b19,2022-03-03 22:50:16+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4946.269297153887,adc42b19,2022-03-03 22:50:16+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2.666666666666515,e9ba8cec,2022-03-03 22:50:16+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3454.1332682291677,e9ba8cec,2022-03-03 22:50:16+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4105.765397135418,e9ba8cec,2022-03-03 22:50:16+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,e12c2148,2022-03-03 22:50:17+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,172.8111653009984,e12c2148,2022-03-03 22:50:17+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,228.8345013936362,e12c2148,2022-03-03 22:50:17+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,162.83333333333303,4b78aae6,2022-03-03 22:50:17+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,13.065831693014347,4b78aae6,2022-03-03 22:50:17+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,217.64289374435933,4b78aae6,2022-03-03 22:50:17+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-1431.500000000001,e724ca65,2022-03-03 22:50:17+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2463.1995788574222,e724ca65,2022-03-03 22:50:17+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1526.6906697591153,e724ca65,2022-03-03 22:50:17+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,135433c1,2022-03-03 22:50:17+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,704.0401631673121,135433c1,2022-03-03 22:50:17+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,26.451666673024864,135433c1,2022-03-03 22:50:17+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,2.83333333333303,02ebf5c7,2022-03-03 22:50:17+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2708.1586924234807,02ebf5c7,2022-03-03 22:50:17+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3588.467202822366,02ebf5c7,2022-03-03 22:50:17+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,641.000000000015,c8eb2d3d,2022-03-03 22:50:18+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-12.63899841308649,c8eb2d3d,2022-03-03 22:50:18+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1116.952990722654,c8eb2d3d,2022-03-03 22:50:18+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-4261.999999999998,2b98cbdd,2022-03-03 22:50:18+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,2b98cbdd,2022-03-03 22:50:18+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,2b98cbdd,2022-03-03 22:50:18+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-5914.0000000000055,55af2f9b,2022-03-03 22:50:18+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,15.437000656127157,55af2f9b,2022-03-03 22:50:18+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,6717.348852539064,55af2f9b,2022-03-03 22:50:18+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2.9999999999995453,e6bcf7cf,2022-03-03 22:50:18+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-4740.464794921877,e6bcf7cf,2022-03-03 22:50:18+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,6130.008952521352,e6bcf7cf,2022-03-03 22:50:18+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3.166666666667197,7da0acb7,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2194.7778371175145,7da0acb7,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4118.478778076173,7da0acb7,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-6.833333333332803,c18b6195,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,240.44932854970298,c18b6195,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,54.00183375676478,c18b6195,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,1074.999999999984,20abb173,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-0.9898379007989171,20abb173,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,248.1784987131748,20abb173,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,3.166666666667197,f34b386a,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,1885.954837036138,f34b386a,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,793.051677958169,f34b386a,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-359.0000000000032,f7f9ac09,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,2.124495442708287,f7f9ac09,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2525.8996602376296,f7f9ac09,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,5fc96249,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-1429.0211040497597,5fc96249,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4920.894417317788,5fc96249,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3.666666666665605,82c74b9e,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-1929.3289794921848,82c74b9e,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2531.6599324544263,82c74b9e,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3.166666666667197,b255f7ad,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,b255f7ad,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,b255f7ad,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-6.833333333332803,61bff705,2022-03-03 22:50:19+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,61bff705,2022-03-03 22:50:19+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,61bff705,2022-03-03 22:50:19+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,1193.3333333333212,619fd2b9,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2.7600021362301552,619fd2b9,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,654.6486443956483,619fd2b9,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,260f359a,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,332.04332987467217,260f359a,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,86.48333358764644,260f359a,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-2750.0000000000045,4faff963,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-14.190001169839823,4faff963,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3777.4700927734425,4faff963,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,3.333333333333712,499a251d,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,499a251d,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,499a251d,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,dfc6fdf5,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2631.543375651063,dfc6fdf5,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2983.8333333333544,dfc6fdf5,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-3.333333333333712,64e1616f,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-192.19010416666546,64e1616f,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1194.3699951171868,64e1616f,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-6.666666666666288,93c8a2c1,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,360.45333862304716,93c8a2c1,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,148.98685079267486,93c8a2c1,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,2250.0000000000036,eec02ec5,2022-03-03 22:50:20+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-0.7566666429241641,eec02ec5,2022-03-03 22:50:20+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,-3.116666475931822,eec02ec5,2022-03-03 22:50:20+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,49b6c0dd,2022-03-03 22:50:21+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-4079.2999999999984,49b6c0dd,2022-03-03 22:50:21+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,-4740.4,49b6c0dd,2022-03-03 22:50:21+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,d0926969,2022-03-03 22:50:21+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,20.888498973845472,d0926969,2022-03-03 22:50:21+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3517.8415416345388,d0926969,2022-03-03 22:50:21+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,2674.9999999999795,7435e9d3,2022-03-03 22:50:21+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-12.849004704504843,7435e9d3,2022-03-03 22:50:21+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4038.780017089844,7435e9d3,2022-03-03 22:50:21+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,1.000000000000227,134a3fa6,2022-03-03 22:51:06+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-248.31699447631829,134a3fa6,2022-03-03 22:51:06+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3565.2559204101562,134a3fa6,2022-03-03 22:51:06+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,2.000000000000454,8d9fed87,2022-03-03 22:51:06+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-1890.9,8d9fed87,2022-03-03 22:51:06+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3974.7999999999997,8d9fed87,2022-03-03 22:51:06+00:00,SITE_SM_solarInstPower
SYNC_GridState,,8d9fed87,2022-03-03 22:51:06+00:00,SYNC_GridState
SITE_SM_batteryInstPower,-8.999999999999773,5688ed10,2022-03-03 22:51:06+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-10.210999488830353,5688ed10,2022-03-03 22:51:06+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,169.13299942016607,5688ed10,2022-03-03 22:51:06+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-12.000000000000455,07333ad0,2022-03-03 22:51:06+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,508.0570056915283,07333ad0,2022-03-03 22:51:06+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,115.05800170898439,07333ad0,2022-03-03 22:51:06+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-7.999999999999545,38c8ae33,2022-03-03 22:51:06+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-4061.7960021972435,38c8ae33,2022-03-03 22:51:06+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5447.46396484375,38c8ae33,2022-03-03 22:51:06+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-18.999999999999773,adc42b19,2022-03-03 22:51:06+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2876.2509826660175,adc42b19,2022-03-03 22:51:06+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4930.921638320613,adc42b19,2022-03-03 22:51:06+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,e9ba8cec,2022-03-03 22:51:06+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3396.894018554687,e9ba8cec,2022-03-03 22:51:06+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4043.9910278320317,e9ba8cec,2022-03-03 22:51:06+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,,e12c2148,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,329.45616289774574,e12c2148,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,224.0676676432291,e12c2148,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,181.66666666666742,4b78aae6,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-5.509832763671794,4b78aae6,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,223.07130719086706,4b78aae6,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-1402.9999999999995,e724ca65,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2453.375071207682,e724ca65,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1518.4655131022141,e724ca65,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,135433c1,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,834.7831657409668,135433c1,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,19.41683303515127,135433c1,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,8.833333333333258,02ebf5c7,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-3202.2167846679677,02ebf5c7,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,3562.4362303171647,02ebf5c7,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,538.3333333333417,c8eb2d3d,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-5.713675689697369,c8eb2d3d,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,1144.1888468424474,c8eb2d3d,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-4291.166666666667,2b98cbdd,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,,2b98cbdd,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,,2b98cbdd,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-5837.0,55af2f9b,2022-03-03 22:51:07+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,31.39583498636908,55af2f9b,2022-03-03 22:51:07+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,6684.361437988281,55af2f9b,2022-03-03 22:51:07+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-10.0,e6bcf7cf,2022-03-03 22:51:08+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-4710.124186197917,e6bcf7cf,2022-03-03 22:51:08+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,6107.915502037072,e6bcf7cf,2022-03-03 22:51:08+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-8.666666666666742,7da0acb7,2022-03-03 22:51:08+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2220.671370442708,7da0acb7,2022-03-03 22:51:08+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,4123.695930989583,7da0acb7,2022-03-03 22:51:08+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,c18b6195,2022-03-03 22:51:08+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,242.22732836405427,c18b6195,2022-03-03 22:51:08+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,53.6473323822022,c18b6195,2022-03-03 22:51:08+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,864.666666666667,20abb173,2022-03-03 22:51:08+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-16.188007609049635,20abb173,2022-03-03 22:51:08+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,239.00066375732428,20abb173,2022-03-03 22:51:08+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,8.666666666666742,f34b386a,2022-03-03 22:51:08+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,1956.8426513671873,f34b386a,2022-03-03 22:51:08+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,768.8953308105471,f34b386a,2022-03-03 22:51:08+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,-393.3333333333337,f7f9ac09,2022-03-03 22:51:08+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,1.139329020182313,f7f9ac09,2022-03-03 22:51:08+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,2517.735319010417,f7f9ac09,2022-03-03 22:51:08+00:00,SITE_SM_solarInstPower
SITE_SM_batteryInstPower,0.0,5fc96249,2022-03-03 22:51:08+00:00,SITE_SM_batteryInstPower
SITE_SM_siteInstPower,-2413.0772176106775,5fc96249,2022-03-03 22:51:08+00:00,SITE_SM_siteInstPower
SITE_SM_solarInstPower,5934.383854166667,5fc96249,2022-03-03 22:51:08+00:00,SITE_SM_solarInstPower
